Age,DailyRate,DistanceFromHome,HourlyRate,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,AnnualIncome,IncomePerYearExp,Age_Company_Ratio,Role_Stability,OverTime_Yes,Target_Attrition
34,1003,2,95,4033,15834,2,11,5,3,48396,672.1666666666666,0.08823529411764706,0.5,False,False
29,490,10,61,3291,17940,0,14,8,7,39492,365.6666666666667,0.2413793103448276,0.625,False,False
42,188,29,56,4272,9558,4,19,16,1,51264,251.2941176470588,0.023809523809523808,0.0,False,False
29,718,8,79,5056,17689,1,15,10,10,60672,459.6363636363636,0.3448275862068966,0.6363636363636364,True,False
38,433,1,37,2844,6004,1,13,7,7,34128,355.5,0.18421052631578946,0.75,False,False
28,773,6,39,2703,22088,1,14,3,3,32436,675.75,0.10714285714285714,0.25,True,False
18,247,8,80,1904,13556,1,12,0,0,22848,1904.0,0.0,0.0,False,True
33,603,9,77,8224,18385,0,17,6,5,98688,1174.857142857143,0.15151515151515152,0.3333333333333333,True,True
41,167,12,46,4766,9051,3,11,6,1,57192,680.8571428571429,0.024390243902439025,0.0,True,False
31,874,15,72,2610,6233,1,12,2,2,31320,870.0,0.06451612903225806,0.6666666666666666,False,True
37,367,25,52,5731,17171,7,13,9,6,68772,573.1,0.16216216216216217,0.2857142857142857,False,False
27,199,6,55,2539,7950,1,13,4,4,30468,507.8,0.14814814814814814,0.4,False,False
34,1400,9,70,5714,5829,1,20,6,6,68568,816.2857142857143,0.17647058823529413,0.7142857142857143,False,False
35,528,8,100,4323,7108,1,17,6,5,51876,617.5714285714286,0.14285714285714285,0.6666666666666666,False,False
29,408,23,45,7336,11162,1,13,11,11,88032,611.3333333333334,0.3793103448275862,0.6666666666666666,False,True
40,593,9,88,13499,13782,9,17,20,18,161988,642.8095238095239,0.45,0.3684210526315789,False,False
42,481,12,44,13758,2447,0,12,22,21,165096,598.1739130434783,0.5,0.4090909090909091,True,True
42,647,4,45,5155,2253,7,13,9,6,61860,515.5,0.14285714285714285,0.5714285714285714,False,False
35,982,1,58,2258,16340,6,12,10,8,27096,205.27272727272728,0.22857142857142856,0.0,False,False
24,477,24,49,3597,6409,8,22,6,4,43164,513.8571428571429,0.16666666666666666,0.6,False,False
28,1485,12,79,2515,22955,1,11,1,1,30180,1257.5,0.03571428571428571,0.5,True,True
26,1384,3,82,4420,13421,1,22,8,8,53040,491.1111111111111,0.3076923076923077,0.7777777777777778,False,False
30,852,10,72,6578,2706,1,18,10,10,78936,598.0,0.3333333333333333,0.2727272727272727,False,False
40,902,26,92,4422,21203,3,13,16,1,53064,260.11764705882354,0.025,0.5,True,False
35,819,2,44,10274,19588,2,18,15,7,123288,642.125,0.2,0.875,False,False
34,669,1,97,5343,25755,0,20,14,13,64116,356.2,0.38235294117647056,0.6428571428571429,False,False
35,636,4,47,2376,26537,1,13,2,2,28512,792.0,0.05714285714285714,0.6666666666666666,False,False
43,1372,9,85,5346,9489,8,13,7,4,64152,668.25,0.09302325581395349,0.6,False,True
32,862,2,76,2827,14947,1,12,1,1,33924,1413.5,0.03125,0.0,False,False
56,718,4,92,19943,18575,4,13,28,5,239316,687.6896551724138,0.08928571428571429,0.3333333333333333,False,False
29,1401,6,54,3131,26342,1,13,10,10,37572,284.6363636363636,0.3448275862068966,0.7272727272727273,False,False
19,645,9,54,2552,7172,1,25,1,1,30624,1276.0,0.05263157894736842,0.5,False,False
45,1457,7,83,4477,20100,4,19,7,3,53724,559.625,0.06666666666666667,0.5,True,False
37,977,1,56,6474,9961,1,13,14,14,77688,431.6,0.3783783783783784,0.5333333333333333,False,False
20,805,3,87,3033,12828,1,12,2,2,36396,1011.0,0.1,0.6666666666666666,False,False
44,1097,10,96,2936,10826,1,11,6,6,35232,419.42857142857144,0.13636363636363635,0.5714285714285714,True,True
53,1223,7,50,18606,18640,3,18,26,7,223272,689.1111111111111,0.1320754716981132,0.875,False,False
29,942,15,69,2168,26933,0,18,6,5,26016,309.7142857142857,0.1724137931034483,0.6666666666666666,True,False
22,1256,3,48,2853,4223,0,11,1,0,34236,1426.5,0.0,0.0,True,True
46,1402,2,69,17048,24097,8,23,28,26,204576,587.8620689655172,0.5652173913043478,0.5555555555555556,False,False
44,111,17,74,2290,4279,2,13,6,0,27480,327.14285714285717,0.0,0.0,False,False
33,147,2,99,3600,8429,1,13,5,5,43200,600.0,0.15151515151515152,0.6666666666666666,False,False
41,906,5,95,2107,20293,6,17,5,1,25284,351.1666666666667,0.024390243902439025,0.0,False,True
30,1329,29,61,4115,13192,8,19,8,4,49380,457.22222222222223,0.13333333333333333,0.6,False,False
40,1184,2,62,4327,25440,5,12,5,0,51924,721.1666666666666,0.0,0.0,False,False
50,1421,2,30,17856,9490,2,22,32,2,214272,541.0909090909091,0.04,0.6666666666666666,False,False
28,1179,19,78,3196,12449,1,12,6,6,38352,456.57142857142856,0.21428571428571427,0.7142857142857143,False,False
46,1450,15,52,19081,10849,5,11,25,4,228972,733.8846153846154,0.08695652173913043,0.4,False,False
35,1361,17,94,8966,21026,3,15,15,7,107592,560.375,0.2,0.875,True,False
24,984,17,97,2210,3372,1,13,1,1,26520,1105.0,0.041666666666666664,0.0,False,True
33,1146,25,82,4539,4905,1,12,10,10,54468,412.6363636363636,0.30303030303030304,0.6363636363636364,False,False
36,917,6,60,2741,6865,1,14,7,7,32892,342.625,0.19444444444444445,0.875,False,False
30,853,7,49,3491,11309,1,13,10,10,41892,317.3636363636364,0.3333333333333333,0.6363636363636364,False,False
44,200,29,32,4541,7744,1,25,20,20,54492,216.23809523809524,0.45454545454545453,0.5238095238095238,False,False
20,654,21,43,2678,5050,1,17,2,2,32136,892.6666666666666,0.1,0.3333333333333333,False,False
46,150,2,60,7379,17433,2,11,12,6,88548,567.6153846153846,0.13043478260869565,0.42857142857142855,False,False
42,179,2,79,6272,12858,7,16,10,4,75264,570.1818181818181,0.09523809523809523,0.6,False,False
60,696,7,52,5220,10893,0,18,12,11,62640,401.53846153846155,0.18333333333333332,0.5833333333333334,True,False
32,116,13,77,2743,7331,1,20,2,2,32916,914.3333333333334,0.0625,0.6666666666666666,False,False
32,1316,2,38,4998,2338,4,14,10,8,59976,454.3636363636364,0.25,0.7777777777777778,True,False
36,363,1,77,10252,4235,2,21,17,7,123024,569.5555555555555,0.19444444444444445,0.875,True,False
33,117,9,60,2781,6311,0,13,15,14,33372,173.8125,0.42424242424242425,0.6666666666666666,False,False
40,107,10,84,6852,11591,7,12,7,5,82224,856.5,0.125,0.16666666666666666,False,False
25,1356,10,57,4950,20623,0,14,5,4,59400,825.0,0.16,0.6,False,False
30,1465,1,63,3579,9369,0,21,12,11,42948,275.3076923076923,0.36666666666666664,0.75,True,False
42,458,26,60,13191,23281,3,17,20,1,158292,628.1428571428571,0.023809523809523808,0.0,True,False
35,1212,8,78,10377,13755,4,11,16,13,124524,610.4117647058823,0.37142857142857144,0.14285714285714285,True,False
27,1103,14,42,2235,14377,1,14,9,9,26820,223.5,0.3333333333333333,0.7,True,False
54,966,1,53,10502,9659,7,17,33,5,126024,308.88235294117646,0.09259259259259259,0.6666666666666666,False,False
44,1117,2,72,2011,19982,1,13,10,10,24132,182.8181818181818,0.22727272727272727,0.45454545454545453,False,False
19,504,10,96,1859,6148,1,25,1,1,22308,929.5,0.05263157894736842,0.5,True,True
29,1010,1,97,3760,5598,1,15,3,3,45120,940.0,0.10344827586206896,0.5,False,False
54,685,3,85,17779,23474,3,14,36,10,213348,480.5135135135135,0.18518518518518517,0.8181818181818182,False,False
31,1332,11,80,6833,17089,1,12,6,6,81996,976.1428571428571,0.1935483870967742,0.7142857142857143,True,False
31,1062,24,96,6812,17198,1,19,10,10,81744,619.2727272727273,0.3225806451612903,0.8181818181818182,False,False
59,326,3,48,5171,16490,5,17,13,6,62052,369.35714285714283,0.1016949152542373,0.14285714285714285,False,False
43,920,3,96,19740,18625,3,14,25,8,236880,759.2307692307693,0.18604651162790697,0.7777777777777778,False,False
49,1098,4,85,18711,12124,2,13,23,1,224532,779.625,0.02040816326530612,0.0,False,False
36,469,3,46,3692,9256,1,12,12,11,44304,284.0,0.3055555555555556,0.8333333333333334,False,False
48,969,2,76,2559,16620,5,11,7,1,30708,319.875,0.020833333333333332,0.0,False,False
27,1167,4,76,2517,3208,1,11,5,5,30204,419.5,0.18518518518518517,0.5,False,False
29,1329,7,82,6623,4204,1,11,6,6,79476,946.1428571428571,0.20689655172413793,0.0,True,False
48,715,1,76,18265,8733,6,12,25,1,219180,702.5,0.020833333333333332,0.0,False,False
29,694,1,87,16124,3423,3,14,9,7,193488,1612.4,0.2413793103448276,0.875,False,False
34,1320,20,89,2585,21643,0,17,2,1,31020,861.6666666666666,0.029411764705882353,0.0,False,False
44,1099,5,88,18213,8751,7,11,26,22,218556,674.5555555555555,0.5,0.391304347826087,False,False
33,536,10,82,8380,21708,0,14,10,9,100560,761.8181818181819,0.2727272727272727,0.8,True,False
19,265,25,57,2994,21221,1,12,1,1,35928,1497.0,0.05263157894736842,0.0,True,False
23,373,1,47,1223,16901,1,22,1,1,14676,611.5,0.043478260869565216,0.0,False,False
25,599,24,73,1118,8040,1,14,1,1,13416,559.0,0.04,0.0,True,True
26,583,4,53,2875,9973,1,20,8,8,34500,319.44444444444446,0.3076923076923077,0.5555555555555556,True,False
45,1449,2,94,18824,2493,2,16,26,24,225888,697.1851851851852,0.5333333333333333,0.4,True,True
55,177,8,37,13577,25592,1,15,34,33,162924,387.9142857142857,0.6,0.2647058823529412,True,False
21,251,10,45,2625,25308,1,20,2,2,31500,875.0,0.09523809523809523,0.6666666666666666,False,True
46,168,4,33,18789,9946,2,14,26,11,225468,695.8888888888889,0.2391304347826087,0.3333333333333333,False,False
34,131,2,86,4538,6039,0,12,4,3,54456,907.6,0.08823529411764706,0.5,True,False
51,237,9,83,19847,19196,4,24,31,29,238164,620.21875,0.5686274509803921,0.3333333333333333,True,False
59,1429,18,67,10512,20002,6,12,25,9,126144,404.3076923076923,0.15254237288135594,0.7,False,False
34,135,19,46,4444,22534,4,13,15,11,53328,277.75,0.3235294117647059,0.6666666666666666,False,False
28,791,1,44,2154,6842,0,11,5,4,25848,359.0,0.14285714285714285,0.4,True,False
44,1199,4,92,19190,17477,1,14,26,25,230280,710.7407407407408,0.5681818181818182,0.34615384615384615,False,False
34,648,11,56,4490,21833,4,11,14,10,53880,299.3333333333333,0.29411764705882354,0.8181818181818182,False,False
35,735,6,66,3506,6020,0,14,4,3,42072,701.2,0.08571428571428572,0.5,True,False
42,603,7,78,2372,5628,6,16,18,1,28464,124.84210526315789,0.023809523809523808,0.0,True,False
43,531,4,56,10231,20364,3,14,23,21,122772,426.2916666666667,0.4883720930232558,0.3181818181818182,False,False
36,429,2,53,5410,2323,9,11,18,16,64920,284.7368421052632,0.4444444444444444,0.8235294117647058,True,False
44,621,15,73,7978,14075,1,11,10,10,95736,725.2727272727273,0.22727272727272727,0.6363636363636364,False,True
28,193,2,52,3867,14222,1,12,2,2,46404,1289.0,0.07142857142857142,0.6666666666666666,True,False
51,968,6,40,2838,4257,0,14,8,7,34056,315.3333333333333,0.13725490196078433,0.0,False,False
30,879,9,72,4695,12858,7,18,10,8,56340,426.8181818181818,0.26666666666666666,0.4444444444444444,True,False
29,806,7,39,3339,17285,3,13,10,7,40068,303.54545454545456,0.2413793103448276,0.875,True,True
28,640,1,84,2080,4732,2,11,5,3,24960,346.6666666666667,0.10714285714285714,0.5,False,False
25,266,1,40,2096,18830,1,18,2,2,25152,698.6666666666666,0.08,0.6666666666666666,False,False
32,604,8,56,6209,11693,1,15,10,10,74508,564.4545454545455,0.3125,0.6363636363636364,False,False
45,364,25,83,18061,13035,3,22,22,0,216732,785.2608695652174,0.0,0.0,False,False
39,412,13,94,17123,17334,6,13,21,19,205476,778.3181818181819,0.48717948717948717,0.45,True,False
58,848,23,88,2372,26076,1,12,2,2,28464,790.6666666666666,0.034482758620689655,0.6666666666666666,False,False
32,1089,7,79,4883,22845,1,18,10,10,58596,443.90909090909093,0.3125,0.36363636363636365,False,True
39,360,23,93,3904,22154,0,13,6,5,46848,557.7142857142857,0.1282051282051282,0.3333333333333333,False,True
30,1138,6,48,4627,23631,0,12,10,9,55524,420.6363636363636,0.3,0.2,False,False
36,325,10,63,7094,5747,3,12,10,7,85128,644.9090909090909,0.19444444444444445,0.875,False,False
46,991,1,44,3423,22957,6,12,10,7,41076,311.1818181818182,0.15217391304347827,0.75,False,False
28,1476,1,55,6674,16392,0,11,10,9,80088,606.7272727272727,0.32142857142857145,0.8,False,False
50,1322,28,43,16880,22422,4,11,25,3,202560,649.2307692307693,0.06,0.5,True,False
40,299,25,57,9094,17235,2,12,9,5,109128,909.4,0.125,0.6666666666666666,True,True
52,1030,5,64,8446,21534,9,19,10,8,101352,767.8181818181819,0.15384615384615385,0.7777777777777778,True,True
30,634,17,95,11916,25927,1,23,9,9,142992,1191.6,0.3,0.1,True,False
39,524,18,32,4534,13352,0,11,9,8,54408,453.4,0.20512820512820512,0.7777777777777778,False,False
31,587,2,57,9852,8935,1,19,10,10,118224,895.6363636363636,0.3225806451612903,0.7272727272727273,True,False
41,256,10,40,6151,22074,1,13,19,19,73812,307.55,0.4634146341463415,0.1,False,False
31,1060,1,54,2302,8319,1,11,3,3,27624,575.5,0.0967741935483871,0.5,True,True
44,935,3,89,2362,14669,4,12,10,3,28344,214.72727272727272,0.06818181818181818,0.5,False,True
42,495,2,37,17861,26582,0,13,21,20,214332,811.8636363636364,0.47619047619047616,0.38095238095238093,True,False
55,282,2,58,19187,6992,4,14,23,19,230244,799.4583333333334,0.34545454545454546,0.45,False,False
56,206,8,99,19717,4022,6,14,36,7,236604,532.8918918918919,0.125,0.375,False,False
40,458,16,74,3544,8532,9,16,6,4,42528,506.2857142857143,0.1,0.4,False,False
34,943,9,86,8500,5494,0,11,10,9,102000,772.7272727272727,0.2647058823529412,0.7,False,False
40,523,2,98,4661,22455,1,13,9,9,55932,466.1,0.225,0.8,False,False
41,1018,1,66,4103,4297,0,17,10,9,49236,373.0,0.21951219512195122,0.3,False,False
35,482,4,87,4249,2690,1,11,9,9,50988,424.9,0.2571428571428571,0.6,True,False
51,770,5,84,14026,17588,1,11,33,33,168312,412.52941176470586,0.6470588235294118,0.2647058823529412,True,False
38,1009,2,31,6893,19461,3,15,11,7,82716,574.4166666666666,0.18421052631578946,0.875,False,False
34,507,15,66,6125,23553,1,12,10,10,73500,556.8181818181819,0.29411764705882354,0.7272727272727273,False,False
25,882,19,67,3669,9075,3,11,7,3,44028,458.625,0.12,0.5,False,False
58,601,7,53,10008,12023,7,14,31,10,120096,312.75,0.1724137931034483,0.8181818181818182,True,True
40,329,1,88,2387,6762,3,22,7,4,28644,298.375,0.1,0.4,False,False
36,607,7,83,4639,2261,2,16,17,15,55668,257.72222222222223,0.4166666666666667,0.4375,False,False
48,855,4,54,7898,18706,1,11,11,10,94776,658.1666666666666,0.20833333333333334,0.8181818181818182,False,False
27,1291,11,98,2534,6527,8,14,5,1,30408,422.3333333333333,0.037037037037037035,0.0,False,False
51,1405,11,82,13142,24439,3,16,29,5,157704,438.06666666666666,0.09803921568627451,0.3333333333333333,False,False
18,1124,1,97,1611,19305,1,15,0,0,19332,1611.0,0.0,0.0,False,False
35,817,1,60,5363,10846,0,12,10,9,64356,487.54545454545456,0.2571428571428571,0.7,False,False
27,793,2,43,5071,20392,3,20,8,6,60852,563.4444444444445,0.2222222222222222,0.2857142857142857,False,False
55,267,13,85,13695,9277,6,17,24,19,164340,547.8,0.34545454545454546,0.35,True,True
56,1369,23,68,13402,18235,4,12,33,19,160824,394.1764705882353,0.3392857142857143,0.8,True,False
34,999,26,92,2029,15891,1,20,5,5,24348,338.1666666666667,0.14705882352941177,0.6666666666666666,False,False
40,1202,2,89,6377,13888,5,20,15,12,76524,398.5625,0.3,0.8461538461538461,False,False
34,285,29,86,5429,17491,4,13,10,8,65148,493.54545454545456,0.23529411764705882,0.7777777777777778,False,False
31,703,2,90,2785,11882,7,14,3,1,33420,696.25,0.03225806451612903,0.0,False,True
35,662,18,67,4614,23288,0,18,5,4,55368,769.0,0.11428571428571428,0.4,True,True
38,693,7,57,2610,15748,1,11,4,4,31320,522.0,0.10526315789473684,0.4,False,False
34,404,2,98,6687,6163,1,11,14,14,80244,445.8,0.4117647058823529,0.7333333333333333,False,False
28,736,26,48,4724,24232,1,11,5,5,56688,787.3333333333334,0.17857142857142858,0.5,False,False
31,330,22,98,6179,21057,1,15,10,10,74148,561.7272727272727,0.3225806451612903,0.18181818181818182,True,True
39,1498,21,44,6120,3567,3,12,8,5,73440,680.0,0.1282051282051282,0.6666666666666666,True,False
51,541,2,52,10596,15395,2,11,14,4,127152,706.4,0.0784313725490196,0.4,False,False
41,1200,22,75,5467,13953,3,14,12,6,65604,420.53846153846155,0.14634146341463414,0.2857142857142857,True,False
37,1439,4,54,2996,5182,7,15,8,6,35952,332.8888888888889,0.16216216216216217,0.5714285714285714,True,False
33,1111,5,61,9998,19293,6,13,8,5,119976,1110.888888888889,0.15151515151515152,0.6666666666666666,False,False
32,499,2,36,4078,20497,0,13,4,3,48936,815.6,0.09375,0.5,True,False
39,1485,25,71,10920,3449,3,21,13,6,131040,780.0,0.15384615384615385,0.5714285714285714,False,False
25,1372,18,93,6232,12477,2,11,6,3,74784,890.2857142857143,0.12,0.5,False,False
52,322,28,59,13247,9731,2,11,24,5,158964,529.88,0.09615384615384616,0.5,True,False
43,930,6,73,4081,20003,1,14,20,20,48972,194.33333333333334,0.46511627906976744,0.3333333333333333,True,False
27,205,10,98,5769,7100,1,11,6,6,69228,824.1428571428571,0.2222222222222222,0.2857142857142857,True,False
27,135,17,51,2394,25681,1,13,8,8,28728,266.0,0.2962962962962963,0.2222222222222222,True,True
26,683,2,36,3904,4050,0,12,5,4,46848,650.6666666666666,0.15384615384615385,0.6,False,False
42,1147,10,31,16799,16616,0,14,21,20,201588,763.5909090909091,0.47619047619047616,0.3333333333333333,False,False
52,258,8,54,2950,17363,9,13,12,5,35400,226.92307692307693,0.09615384615384616,0.6666666666666666,False,False
37,1462,11,94,3629,19106,4,18,8,3,43548,403.22222222222223,0.08108108108108109,0.5,False,False
35,200,18,60,9362,19944,2,11,10,2,112344,851.0909090909091,0.05714285714285714,0.6666666666666666,False,False
25,949,1,81,3229,4910,4,11,7,3,38748,403.625,0.12,0.5,False,False
26,652,7,100,3578,23577,0,12,8,7,42936,397.55555555555554,0.2692307692307692,0.875,False,False
29,332,17,51,7988,9769,1,13,10,10,95856,726.1818181818181,0.3448275862068966,0.8181818181818182,False,False
49,1475,28,97,4284,22710,3,20,20,4,51408,204.0,0.08163265306122448,0.6,False,True
29,337,14,84,7553,22930,0,12,9,8,90636,755.3,0.27586206896551724,0.7777777777777778,True,True
54,971,1,54,17328,5652,6,19,29,20,207936,577.6,0.37037037037037035,0.3333333333333333,False,False
58,1055,1,76,19701,22456,3,21,32,9,236412,597.0,0.15517241379310345,0.8,True,False
55,1136,1,81,14732,12414,2,13,31,7,176784,460.375,0.12727272727272726,0.875,False,False
36,1174,3,99,9278,20763,3,16,15,5,111336,579.875,0.1388888888888889,0.6666666666666666,True,False
31,667,1,50,1359,16154,1,12,1,1,16308,679.5,0.03225806451612903,0.0,False,True
30,855,7,73,4779,12761,7,14,8,3,57348,531.0,0.1,0.5,False,False
31,182,8,93,16422,8847,3,11,9,3,197064,1642.2,0.0967741935483871,0.5,False,False
34,560,1,91,2996,20284,5,14,10,4,35952,272.3636363636364,0.11764705882352941,0.6,False,False
31,202,8,34,1261,22262,1,12,1,1,15132,630.5,0.03225806451612903,0.0,False,True
27,1377,11,91,2099,7679,0,14,6,5,25188,299.85714285714283,0.18518518518518517,0.0,False,False
36,172,4,37,5810,22604,1,16,10,10,69720,528.1818181818181,0.2777777777777778,0.36363636363636365,False,False
36,329,16,98,5647,13494,4,13,11,3,67764,470.5833333333333,0.08333333333333333,0.5,False,False
47,465,1,74,3420,10205,7,12,17,6,41040,190.0,0.1276595744680851,0.7142857142857143,False,False
25,383,9,68,4400,15182,3,12,6,3,52800,628.5714285714286,0.12,0.5,False,True
37,1413,5,84,3500,25470,0,14,7,6,42000,437.5,0.16216216216216217,0.7142857142857143,False,False
56,1255,1,90,2066,10494,2,22,5,3,24792,344.3333333333333,0.05357142857142857,0.5,False,False
47,359,2,82,17169,26703,3,19,26,20,206028,635.8888888888889,0.425531914893617,0.8095238095238095,False,False
24,1476,4,42,4162,15211,1,12,5,5,49944,693.6666666666666,0.20833333333333334,0.6666666666666666,True,False
32,601,7,97,9204,23343,4,12,7,4,110448,1150.5,0.125,0.6,False,False
34,401,1,86,3294,3708,5,17,7,5,39528,411.75,0.14705882352941177,0.6666666666666666,False,False
41,1283,5,90,2127,5561,2,12,7,4,25524,265.875,0.0975609756097561,0.4,True,False
40,663,9,81,3975,23099,3,11,11,8,47700,331.25,0.2,0.7777777777777778,False,False
31,326,8,31,10793,8386,1,18,13,13,129516,770.9285714285714,0.41935483870967744,0.5,False,False
46,377,9,52,10096,15986,4,11,28,7,121152,348.13793103448273,0.15217391304347827,0.875,False,True
39,592,2,54,3646,17181,2,23,11,1,43752,303.8333333333333,0.02564102564102564,0.0,True,True
31,1445,1,100,7446,8931,1,11,10,10,89352,676.9090909090909,0.3225806451612903,0.7272727272727273,False,True
45,1038,20,95,10851,19863,2,18,24,7,130212,434.04,0.15555555555555556,0.875,True,False
31,1398,8,96,2109,24609,9,18,8,3,25308,234.33333333333334,0.0967741935483871,0.5,False,False
31,523,2,94,3722,21081,6,13,7,2,44664,465.25,0.06451612903225806,0.6666666666666666,True,True
45,1448,29,55,9380,14720,4,18,10,3,112560,852.7272727272727,0.06666666666666667,0.25,True,False
48,1221,7,96,5486,24795,4,11,15,2,65832,342.875,0.041666666666666664,0.6666666666666666,False,False
34,1107,9,52,2742,3072,1,15,2,2,32904,914.0,0.058823529411764705,0.6666666666666666,False,True
40,218,8,55,13757,25178,2,11,16,9,165084,809.2352941176471,0.225,0.8,False,False
28,866,5,84,8463,23490,0,18,6,5,101556,1209.0,0.17857142857142858,0.6666666666666666,False,False
44,981,5,90,3162,7973,3,14,7,5,37944,395.25,0.11363636363636363,0.3333333333333333,False,False
53,447,2,39,16598,19764,4,12,35,9,199176,461.05555555555554,0.16981132075471697,0.8,False,False
49,1495,5,96,6651,21534,2,14,20,3,79812,316.7142857142857,0.061224489795918366,0.5,False,False
40,896,2,68,2345,8045,2,14,8,3,28140,260.55555555555554,0.075,0.25,False,False
44,1467,20,49,3420,21158,1,13,6,5,41040,488.57142857142856,0.11363636363636363,0.3333333333333333,False,False
33,430,7,54,4373,17456,0,14,5,4,52476,728.8333333333334,0.12121212121212122,0.6,False,False
34,1326,3,81,4759,15891,3,18,15,13,57108,297.4375,0.38235294117647056,0.6428571428571429,False,False
30,1358,16,96,5301,2939,8,15,4,2,63612,1060.2,0.06666666666666667,0.3333333333333333,False,False
42,748,9,74,3673,16458,1,13,12,12,44076,282.53846153846155,0.2857142857142857,0.6923076923076923,False,False
44,383,1,79,4768,9282,7,12,11,1,57216,397.3333333333333,0.022727272727272728,0.0,False,False
30,990,7,64,1274,7152,1,13,1,1,15288,637.0,0.03333333333333333,0.0,False,False
57,405,1,93,4900,2721,0,24,13,12,58800,350.0,0.21052631578947367,0.6923076923076923,False,False
49,1490,7,35,10466,20948,3,14,29,8,125592,348.8666666666667,0.16326530612244897,0.7777777777777778,False,False
34,829,15,71,17007,11929,7,14,16,14,204084,1000.4117647058823,0.4117647058823529,0.5333333333333333,False,False
28,1496,1,92,2909,15747,3,15,5,3,34908,484.8333333333333,0.10714285714285714,0.5,False,True
29,115,13,51,5765,17485,5,11,7,5,69180,720.625,0.1724137931034483,0.5,False,True
34,790,24,40,4599,7815,0,23,16,15,55188,270.52941176470586,0.4411764705882353,0.5625,True,True
35,660,7,76,2404,16192,1,13,1,1,28848,1202.0,0.02857142857142857,0.0,False,False
24,381,9,89,3172,16998,2,11,4,0,38064,634.4,0.0,0.0,True,True
24,830,13,78,2033,7103,1,13,1,1,24396,1016.5,0.041666666666666664,0.0,False,False
44,1193,2,86,10209,19719,5,18,16,2,122508,600.5294117647059,0.045454545454545456,0.6666666666666666,True,False
29,1246,19,77,8620,23757,1,14,10,10,103440,783.6363636363636,0.3448275862068966,0.6363636363636364,False,False
30,330,1,46,2064,15428,0,21,6,5,24768,294.85714285714283,0.16666666666666666,0.5,False,False
55,1229,4,30,4035,16143,0,16,4,3,48420,807.0,0.05454545454545454,0.5,True,False
33,1099,4,82,3838,8192,8,11,8,5,46056,426.44444444444446,0.15151515151515152,0.6666666666666666,False,False
47,571,14,78,4591,24200,3,17,11,5,55092,382.5833333333333,0.10638297872340426,0.6666666666666666,True,False
28,289,2,38,2561,5355,7,11,8,0,30732,284.55555555555554,0.0,0.0,False,True
28,1423,1,72,1563,12530,1,14,1,1,18756,781.5,0.03571428571428571,0.0,False,False
28,467,7,55,4898,11827,0,14,5,4,58776,816.3333333333334,0.14285714285714285,0.4,False,False
49,271,3,43,4789,23070,4,25,10,3,57468,435.3636363636364,0.061224489795918366,0.5,False,False
29,410,2,97,3180,4668,0,13,4,3,38160,636.0,0.10344827586206896,0.5,False,False
28,1083,29,96,6549,3173,1,14,8,8,78588,727.6666666666666,0.2857142857142857,0.6666666666666666,False,False
33,516,8,69,6388,22049,2,17,14,0,76656,425.8666666666667,0.0,0.0,True,False
32,495,10,64,11244,21072,2,25,10,5,134928,1022.1818181818181,0.15625,0.3333333333333333,False,False
54,1050,11,87,16032,24456,3,20,26,14,192384,593.7777777777778,0.25925925925925924,0.6,False,False
29,224,1,100,2362,7568,6,13,11,9,28344,196.83333333333334,0.3103448275862069,0.7,False,True
44,136,28,32,16328,22074,3,13,24,20,195936,653.12,0.45454545454545453,0.2857142857142857,False,False
39,1089,6,32,8376,9150,4,18,9,2,100512,837.6,0.05128205128205128,0.0,False,False
46,228,3,51,16606,11380,8,12,23,13,199272,691.9166666666666,0.2826086956521739,0.8571428571428571,False,False
35,1029,16,91,8606,21195,1,19,11,11,103272,717.1666666666666,0.3142857142857143,0.6666666666666666,False,False
23,507,20,97,2272,24812,0,14,5,4,27264,378.6666666666667,0.17391304347826086,0.6,False,False
40,676,9,86,2018,21831,3,14,15,5,24216,126.125,0.125,0.6666666666666666,False,True
34,971,1,64,7083,12288,1,14,10,10,84996,643.9090909090909,0.29411764705882354,0.8181818181818182,True,False
31,561,3,33,4084,4156,1,12,7,7,49008,510.5,0.22580645161290322,0.25,False,True
50,333,22,88,14411,24450,1,13,32,32,172932,436.6969696969697,0.64,0.18181818181818182,True,False
34,1440,7,55,2308,4944,0,25,12,11,27696,177.53846153846155,0.3235294117647059,0.8333333333333334,True,False
42,1210,2,68,4841,24052,4,14,4,1,58092,968.2,0.023809523809523808,0.0,False,False
37,674,13,47,4285,3031,1,17,10,10,51420,389.54545454545456,0.2702702702702703,0.7272727272727273,False,False
29,441,8,39,9715,7288,3,13,9,7,116580,971.5,0.2413793103448276,0.875,False,False
33,575,25,44,4320,24152,1,13,5,5,51840,720.0,0.15151515151515152,0.5,False,False
45,950,28,97,2132,4585,4,20,8,5,25584,236.88888888888889,0.1111111111111111,0.6666666666666666,False,False
42,288,2,40,10124,18611,2,14,24,20,121488,404.96,0.47619047619047616,0.38095238095238093,True,False
40,1342,9,47,5473,19345,0,12,9,8,65676,547.3,0.2,0.4444444444444444,False,False
33,589,28,79,5207,22949,1,12,15,15,62484,325.4375,0.45454545454545453,0.875,True,False
40,898,6,38,16437,17381,1,21,21,21,197244,747.1363636363636,0.525,0.3181818181818182,True,False
24,350,21,57,2296,10036,0,14,2,1,27552,765.3333333333334,0.041666666666666664,0.5,False,False
